point_index,latitude,longitude,altitude_m,distance_from_prev_m,bearing_deg,slope_deg
3077,-25.584342,26.273636,1201.0,47.92,310.0,0.0
3078,-25.583972,26.273226,1201.0,58.17,315.02,0.0
3079,-25.583636,26.272866,1202.0,51.96,315.98,1.1026
3080,-25.582956,26.272186,1204.0,101.83,317.95,1.1252
3081,-25.581897,26.271119,1204.0,159.12,317.74,0.0
3082,-25.580862,26.270081,1207.0,155.19,317.87,1.1075
3083,-25.580018,26.269197,1211.0,129.11,316.63,1.7746
3084,-25.57967,26.268781,1211.0,56.91,312.84,0.0
3085,-25.579417,26.268332,1211.0,53.1,301.99,0.0
3086,-25.579201,26.267861,1213.0,52.99,296.95,2.1613
3087,-25.579075,26.267424,1216.0,46.01,287.73,3.7302
3088,-25.579,26.266976,1219.0,45.7,280.51,3.7558
3089,-25.578961,26.266574,1221.0,40.55,276.14,2.8235
3090,-25.578955,26.266278,1224.0,29.7,271.29,5.7688
3091,-25.578978,26.26598,1227.0,30.0,265.11,5.711
3092,-25.579014,26.265697,1229.0,28.66,261.97,3.9912
3093,-25.579099,26.265175,1230.0,53.2,259.77,1.0768
3094,-25.579206,26.264824,1231.0,37.16,251.33,1.5415
3095,-25.579335,26.264474,1231.0,37.92,247.77,0.0
3096,-25.579567,26.26392,1231.0,61.26,245.1,0.0
3097,-25.579872,26.263143,1231.0,84.99,246.48,0.0
3098,-25.579989,26.262709,1231.0,45.43,253.36,0.0
3099,-25.580059,26.262268,1230.0,44.91,260.02,-1.2756
3100,-25.580085,26.261912,1230.0,35.82,265.37,0.0
3101,-25.580059,26.261306,1228.0,60.85,272.72,-1.8826
3102,-25.579973,26.260808,1227.0,50.85,280.84,-1.1265
3103,-25.579867,26.260413,1226.0,41.33,286.57,-1.3859
3104,-25.577722,26.254711,1216.0,619.64,292.64,-0.9246
3105,-25.575655,26.24922,1207.0,596.78,292.65,-0.864
3106,-25.574233,26.245527,1197.0,402.75,293.12,-1.4223
3107,-25.573954,26.244802,1195.0,79.06,293.1,-1.4491
3108,-25.573632,26.244074,1195.0,81.33,296.12,0.0
3109,-25.573406,26.243664,1195.0,48.19,301.43,0.0
3110,-25.57306,26.243086,1194.0,69.58,303.57,-0.8234
3111,-25.572357,26.242001,1196.0,133.99,305.69,0.8551
3112,-25.571952,26.24135,1198.0,79.32,304.59,1.4444
3113,-25.571651,26.24088,1198.0,57.82,305.37,0.0
3114,-25.571201,26.2401,1200.0,92.87,302.6,1.2337
3115,-25.570882,26.239543,1200.0,66.18,302.41,0.0
3116,-25.570657,26.23914,1200.0,47.54,301.75,0.0
3117,-25.570119,26.238069,1199.0,122.96,299.11,-0.466
3118,-25.569213,26.236159,1200.0,216.45,297.74,0.2647
3119,-25.568529,26.234713,1198.0,163.77,297.67,-0.6997
3120,-25.568298,26.234225,1199.0,55.28,297.69,1.0364
3121,-25.568004,26.23363,1198.0,68.05,298.71,-0.8419
3122,-25.567741,26.233195,1197.0,52.53,303.83,-1.0907
3123,-25.567516,26.23283,1197.0,44.34,304.35,0.0
3124,-25.567295,26.232503,1197.0,40.98,306.84,0.0
3125,-25.56702,26.232138,1195.0,47.7,309.87,-2.4008
3126,-25.566797,26.231867,1194.0,36.79,312.37,-1.5568
3127,-25.566388,26.231391,1191.0,65.94,313.61,-2.6049
3128,-25.565171,26.230019,1181.0,193.01,314.52,-2.9659
3129,-25.563818,26.228458,1185.0,217.15,313.85,1.0553
3130,-25.56321,26.227652,1191.0,105.39,309.9,3.2584
3131,-25.562986,26.22731,1192.0,42.39,305.98,1.3512
3132,-25.562601,26.226642,1191.0,79.52,302.57,-0.7205
3133,-25.562108,26.22574,1191.0,105.79,301.21,0.0
3134,-25.56199,26.225452,1191.0,31.73,294.43,0.0
3135,-25.56181,26.225092,1190.0,41.29,299.0,-1.3874
3136,-25.561569,26.224634,1189.0,53.19,300.25,-1.0771
3137,-25.561296,26.224156,1189.0,56.75,302.34,0.0
3138,-25.560716,26.223083,1190.0,125.48,300.93,0.4566
3139,-25.560398,26.222482,1191.0,69.89,300.39,0.8197
3140,-25.560222,26.222166,1191.0,37.25,301.69,0.0
3141,-25.560131,26.222038,1191.0,16.35,308.24,0.0
3142,-25.559937,26.221637,1192.0,45.64,298.2,1.2551
3143,-25.559757,26.221287,1191.0,40.41,299.69,-1.4174
3144,-25.559518,26.22086,1192.0,50.41,301.82,1.1365
3145,-25.559317,26.22051,1192.0,41.62,302.48,0.0
3146,-25.559191,26.220185,1192.0,35.48,293.26,0.0
3147,-25.558907,26.219603,1194.0,66.38,298.41,1.7259
3148,-25.558692,26.219182,1196.0,48.53,299.51,2.36
3149,-25.558485,26.218805,1195.0,44.27,301.33,-1.294
3150,-25.558075,26.21809,1193.0,84.99,302.44,-1.3481
3151,-25.557968,26.217896,1194.0,22.81,301.44,2.5103
3152,-25.557576,26.217158,1195.0,85.91,300.49,0.6669
3153,-25.557415,26.216882,1196.0,32.97,302.89,1.7373
3154,-25.55719,26.21654,1196.0,42.46,306.1,0.0
3155,-25.557057,26.21635,1196.0,24.12,307.81,0.0
3156,-25.556894,26.216152,1195.0,26.89,312.38,-2.1298
3157,-25.556684,26.215863,1194.0,37.23,308.85,-1.5388
3158,-25.556264,26.215261,1195.0,76.34,307.72,0.7505
3159,-25.555904,26.214763,1194.0,64.02,308.7,-0.8949
3160,-25.554634,26.213009,1198.0,225.62,308.75,1.0157
3161,-25.554257,26.212506,1199.0,65.6,309.72,0.8733
3162,-25.552846,26.210575,1197.0,249.28,309.0,-0.4597
3163,-25.552529,26.210138,1198.0,56.25,308.8,1.0184
3164,-25.551856,26.209283,1199.0,113.83,311.1,0.5033
3165,-25.551484,26.20883,1199.0,61.45,312.31,0.0
3166,-25.550982,26.208248,1199.0,80.78,313.71,0.0
3167,-25.550384,26.207612,1198.0,92.15,316.18,-0.6217
3168,-25.550077,26.207286,1198.0,47.27,316.23,0.0
3169,-25.549758,26.206926,1199.0,50.62,314.48,1.1317
3170,-25.549634,26.206786,1200.0,19.68,314.47,2.9086
3171,-25.549462,26.206598,1199.0,26.86,315.4,-2.1321
3172,-25.549208,26.20635,1198.0,37.64,318.62,-1.5219
3173,-25.548915,26.206067,1197.0,43.21,318.93,-1.3256
3174,-25.548713,26.205854,1197.0,31.0,316.43,0.0
3175,-25.548454,26.205551,1198.0,41.87,313.45,1.368
3176,-25.548121,26.205177,1199.0,52.71,314.62,1.0868
3177,-25.547897,26.204947,1199.0,33.95,317.19,0.0
3178,-25.547508,26.204553,1199.0,58.6,317.58,0.0
3179,-25.547205,26.204217,1200.0,47.66,314.99,1.202
3180,-25.546852,26.203825,1200.0,55.56,314.95,0.0
3181,-25.545545,26.202436,1201.0,201.35,316.2,0.2846
3182,-25.545336,26.202187,1201.0,34.12,312.93,0.0
3183,-25.545187,26.20201,1201.0,24.29,313.02,0.0
3184,-25.545038,26.201825,1200.0,24.88,311.75,-2.3017
3185,-25.544866,26.201604,1200.0,29.28,310.78,0.0
3186,-25.544703,26.201388,1201.0,28.25,309.91,2.0273
3187,-25.544519,26.201119,1201.0,33.87,307.17,0.0
3188,-25.544065,26.200482,1201.0,81.44,308.31,0.0
3189,-25.543857,26.200169,1202.0,39.0,306.37,1.4688
3190,-25.543688,26.199937,1202.0,29.91,308.92,0.0
3191,-25.543549,26.199764,1200.0,23.24,311.69,-4.9185
3192,-25.543325,26.199504,1199.0,36.07,313.68,-1.5882
3193,-25.543056,26.199222,1197.0,41.17,316.59,-2.781
3194,-25.542723,26.198912,1197.0,48.36,319.97,0.0
3195,-25.542404,26.19862,1196.0,46.0,320.45,-1.2452
3196,-25.542047,26.198308,1195.0,50.55,321.74,-1.1332
3197,-25.541712,26.198037,1195.0,46.12,323.87,0.0
3198,-25.541476,26.197868,1195.0,31.24,327.13,0.0
3199,-25.540628,26.197231,1193.0,113.91,325.87,-1.0059
3200,-25.540182,26.196893,1192.0,60.08,325.64,-0.9536
3201,-25.539527,26.196418,1192.0,87.04,326.8,0.0
3202,-25.539096,26.196111,1193.0,56.97,327.27,1.0056
3203,-25.538739,26.195851,1192.0,47.5,326.69,-1.206
3204,-25.538266,26.195487,1190.0,64.03,325.23,-1.789
3205,-25.537267,26.194743,1187.0,133.83,326.1,-1.2841
3206,-25.536678,26.194298,1185.0,79.26,325.72,-1.4454
3207,-25.535941,26.193757,1183.0,98.3,326.48,-1.1656
3208,-25.534528,26.192721,1182.0,188.39,326.51,-0.3041
3209,-25.533236,26.191763,1178.0,172.85,326.21,-1.3256
3210,-25.532928,26.191555,1177.0,40.11,328.64,-1.4283
3211,-25.532653,26.191401,1176.0,34.26,333.19,-1.6719
3212,-25.532429,26.19129,1176.0,27.28,335.91,0.0
3213,-25.532184,26.19118,1175.0,29.39,337.95,-1.9485
3214,-25.531972,26.191098,1175.0,24.97,340.76,0.0
3215,-25.531737,26.191025,1174.0,27.14,344.34,-2.1103
3216,-25.531467,26.190956,1174.0,30.81,347.01,0.0
3217,-25.531143,26.190891,1173.0,36.61,349.74,-1.5645
3218,-25.530826,26.190842,1173.0,35.59,352.06,0.0
3219,-25.530554,26.190805,1172.0,30.47,353.0,-1.8796
3220,-25.529796,26.19065,1168.0,85.71,349.55,-2.672
3221,-25.529351,26.190504,1166.0,51.6,343.51,-2.2195
3222,-25.528777,26.190223,1165.0,69.78,336.17,-0.8211
3223,-25.528307,26.18992,1163.0,60.46,329.81,-1.8946
3224,-25.528072,26.189719,1163.0,33.01,322.34,0.0
3225,-25.527842,26.189449,1162.0,37.26,313.35,-1.5375
3226,-25.527597,26.189168,1161.0,39.21,314.02,-1.4611
3227,-25.527383,26.18888,1160.0,37.43,309.47,-1.5302
3228,-25.527198,26.188596,1159.0,35.15,305.82,-1.6298
3229,-25.526987,26.18822,1158.0,44.43,301.88,-1.2894
3230,-25.526628,26.187569,1160.0,76.55,301.43,1.4965
3231,-25.525913,26.186281,1160.0,151.74,301.6,0.0
3232,-25.525859,26.1862,1160.0,10.11,306.46,0.0
3233,-25.525739,26.18602,1160.0,22.46,306.46,0.0
3234,-25.524538,26.183782,1161.0,261.27,300.74,0.2193
3235,-25.522709,26.180365,1160.0,398.65,300.67,-0.1437
3236,-25.520969,26.177117,1160.0,379.02,300.69,0.0
3237,-25.5205,26.176222,1161.0,103.85,300.14,0.5517
3238,-25.520095,26.175447,1161.0,89.87,300.07,0.0
3239,-25.519836,26.174865,1159.0,65.12,296.25,-1.7592
3240,-25.519497,26.173847,1154.0,108.89,290.25,-2.6292
3241,-25.518923,26.171613,1148.0,233.08,285.89,-1.4746
3242,-25.518737,26.170891,1143.0,75.34,285.93,-3.7967
3243,-25.517854,26.167401,1151.0,363.72,285.66,1.26
3244,-25.517765,26.16697,1152.0,44.37,282.89,1.2912
3245,-25.517697,26.166417,1152.0,56.01,277.76,0.0
3246,-25.517682,26.166008,1152.0,41.08,272.33,0.0
3247,-25.517693,26.1656,1153.0,40.96,268.29,1.3985
3248,-25.517724,26.165216,1154.0,38.69,264.89,1.4807
3249,-25.517786,26.164827,1154.0,39.64,259.98,0.0
3250,-25.517914,26.16423,1153.0,61.58,256.64,-0.9304
3251,-25.518097,26.163723,1152.0,54.79,248.2,-1.0455
3252,-25.518295,26.163244,1153.0,52.87,245.39,1.0836
3253,-25.518556,26.162761,1153.0,56.49,239.09,0.0
3254,-25.518792,26.1624,1152.0,44.73,234.08,-1.2807
3255,-25.519225,26.161848,1151.0,73.39,229.0,-0.7806
3256,-25.519299,26.161793,1152.0,9.91,213.85,5.7633
3257,-25.519351,26.161731,1152.0,8.49,227.1,0.0
3258,-25.519468,26.161583,1152.0,19.74,228.78,0.0
3259,-25.519651,26.161349,1152.0,31.07,229.09,0.0
3260,-25.520544,26.160167,1151.0,154.69,230.06,-0.3704
3261,-25.521011,26.159571,1150.0,79.2,229.03,-0.7234
3262,-25.521142,26.159387,1150.0,23.52,231.73,0.0
3263,-25.521253,26.159218,1150.0,20.97,233.95,0.0
3264,-25.521327,26.159062,1149.0,17.68,242.27,-3.2364
3265,-25.522525,26.15735,1149.0,217.39,232.21,0.0
3266,-25.522929,26.156746,1151.0,75.44,233.45,1.5186
3267,-25.523766,26.155444,1160.0,160.41,234.53,3.2113
3268,-25.52525,26.15315,1171.0,283.22,234.36,2.2242
3269,-25.526976,26.150482,1181.0,329.4,234.36,1.7389
3270,-25.529674,26.145823,1170.0,555.46,237.31,-1.1345
3271,-25.529947,26.145288,1167.0,61.67,240.51,-2.785
3272,-25.530408,26.144297,1167.0,111.87,242.73,0.0
3273,-25.530637,26.143676,1167.0,67.31,247.77,0.0
3274,-25.530971,26.142719,1167.0,102.95,248.85,0.0
3275,-25.531617,26.140746,1171.0,210.59,250.06,1.0881
3276,-25.532562,26.137939,1169.0,300.61,249.54,-0.3812
3277,-25.533633,26.134696,1171.0,346.5,249.9,0.3307
3278,-25.533998,26.133598,1171.0,117.41,249.78,0.0
3279,-25.534359,26.132635,1170.0,104.63,247.44,-0.5476
3280,-25.534612,26.132105,1170.0,60.16,242.12,0.0
3281,-25.534926,26.131574,1170.0,63.7,236.76,0.0
3282,-25.53524,26.131109,1171.0,58.27,233.19,0.9831
3283,-25.536446,26.129375,1173.0,219.66,232.37,0.5217
3284,-25.536809,26.128816,1172.0,69.1,234.26,-0.8291
3285,-25.537231,26.128003,1174.0,94.1,240.09,1.2175
3286,-25.537478,26.12747,1176.0,60.12,242.82,1.9054
3287,-25.537627,26.12708,1177.0,42.49,247.05,1.3481
3288,-25.538094,26.125812,1176.0,137.41,247.8,-0.417
3289,-25.538345,26.125187,1175.0,68.64,246.01,-0.8347
3290,-25.538572,26.124736,1174.0,51.81,240.85,-1.1057
3291,-25.539771,26.122714,1173.0,242.76,236.69,-0.236
3292,-25.540849,26.12088,1168.0,219.6,236.92,-1.3043
3293,-25.54109,26.120401,1169.0,55.02,240.85,1.0412
3294,-25.541317,26.119908,1168.0,55.53,242.96,-1.0317
3295,-25.541648,26.11907,1170.0,91.78,246.36,1.2484
3296,-25.541873,26.118328,1169.0,78.54,251.42,-0.7295
3297,-25.542048,26.117587,1169.0,76.85,255.33,0.0
3298,-25.542163,26.116866,1170.0,73.46,259.97,0.7799
3299,-25.542198,26.116339,1170.0,53.02,265.79,0.0
3300,-25.54222,26.115867,1171.0,47.42,267.04,1.2081
3301,-25.542213,26.115502,1170.0,36.63,271.22,-1.5639
3302,-25.542181,26.114923,1169.0,58.2,273.51,-0.9844
3303,-25.542115,26.114308,1168.0,62.14,276.78,-0.922
3304,-25.541958,26.113322,1168.0,100.45,280.01,0.0
3305,-25.54165,26.111629,1168.0,173.27,281.4,0.0
3306,-25.541567,26.111061,1168.0,57.73,279.2,0.0
3307,-25.541523,26.110612,1168.0,45.31,276.2,0.0
3308,-25.541494,26.109905,1169.0,71.01,272.6,0.8069
3309,-25.541496,26.109461,1170.0,44.55,269.71,1.286
3310,-25.541512,26.109025,1170.0,43.78,267.67,0.0
3311,-25.541537,26.108597,1170.0,43.03,266.3,0.0
3312,-25.541554,26.108292,1170.0,30.66,266.46,0.0
3313,-25.541627,26.107974,1170.0,32.92,255.73,0.0
3314,-25.541722,26.107319,1170.0,66.56,260.87,0.0
3315,-25.541799,26.106608,1169.0,71.85,263.16,-0.7974
3316,-25.541897,26.105867,1169.0,75.14,261.66,0.0
3317,-25.541991,26.105038,1171.0,83.83,262.84,1.3668
3318,-25.542041,26.104693,1170.0,35.06,260.87,-1.6339
3319,-25.542048,26.104436,1169.0,25.8,268.27,-2.22
3320,-25.542075,26.104245,1169.0,19.4,261.1,0.0
3321,-25.542166,26.103466,1167.0,78.81,262.62,-1.4538
3322,-25.542291,26.102459,1169.0,101.98,262.17,1.1235
3323,-25.542307,26.102324,1169.0,13.66,262.52,0.0
3324,-25.542413,26.101468,1168.0,86.69,262.19,-0.6609
3325,-25.542456,26.1011,1169.0,37.23,262.62,1.5386
3326,-25.54257,26.100215,1170.0,89.69,261.87,0.6388
3327,-25.542682,26.099535,1173.0,69.35,259.65,2.477
3328,-25.542693,26.099418,1174.0,11.8,264.05,4.8432
3329,-25.542715,26.099168,1175.0,25.2,264.43,2.2724
3330,-25.54272,26.098885,1175.0,28.4,268.88,0.0
3331,-25.542716,26.098693,1175.0,19.27,271.32,0.0
3332,-25.542699,26.098489,1174.0,20.55,275.28,-2.7854
3333,-25.542665,26.098229,1175.0,26.36,278.25,2.1727
3334,-25.542607,26.097977,1176.0,26.09,284.31,2.1948
3335,-25.54255,26.097761,1176.0,22.58,286.3,0.0
3336,-25.542435,26.097436,1177.0,35.02,291.41,1.6354
3337,-25.542285,26.097108,1179.0,36.89,296.88,3.103
3338,-25.542084,26.096668,1180.0,49.48,296.85,1.1578
3339,-25.54193,26.09633,1182.0,37.99,296.79,3.0136
3340,-25.541678,26.095764,1185.0,63.32,296.26,2.7124
3341,-25.541573,26.095453,1187.0,33.31,290.52,3.4355
3342,-25.541506,26.095115,1189.0,34.72,282.39,3.2968
3343,-25.541498,26.094843,1190.0,27.3,271.87,2.0975
3344,-25.541517,26.094517,1190.0,32.78,266.3,0.0
3345,-25.541572,26.09421,1191.0,31.4,258.77,1.824
3346,-25.541821,26.093241,1190.0,101.08,254.1,-0.5668
3347,-25.541959,26.092651,1190.0,61.15,255.47,0.0
3348,-25.54223,26.091497,1192.0,119.64,255.41,0.9578
3349,-25.542829,26.089189,1191.0,240.94,253.95,-0.2378
3350,-25.543049,26.087992,1193.0,122.56,258.49,0.9349
3351,-25.543522,26.086299,1193.0,177.81,252.79,0.0
3352,-25.5436,26.085986,1193.0,32.58,254.56,0.0
3353,-25.543635,26.085832,1193.0,15.93,255.86,0.0
3354,-25.543712,26.085536,1194.0,30.91,253.92,1.8532
3355,-25.543907,26.084733,1196.0,83.43,254.94,1.3733
3356,-25.543973,26.084463,1196.0,28.06,254.84,0.0
3357,-25.544322,26.082995,1195.0,152.31,255.24,-0.3762
3358,-25.54433,26.082958,1195.0,3.82,256.52,0.0
3359,-25.544367,26.082812,1195.0,15.21,254.31,0.0
3360,-25.544454,26.082459,1195.0,36.71,254.72,0.0
3361,-25.544596,26.08189,1194.0,59.23,254.54,-0.9673
3362,-25.544668,26.081601,1193.0,30.08,254.56,-1.9041
3363,-25.545007,26.08012,1194.0,153.29,255.76,0.3738
3364,-25.545251,26.079057,1195.0,110.04,255.73,0.5207
3365,-25.544254,26.078772,1196.0,114.49,345.54,0.5004
3366,-25.544045,26.078713,1196.0,23.98,345.71,0.0
3367,-25.5438,26.078645,1197.0,28.08,345.94,2.0393
3368,-25.543505,26.078563,1198.0,33.82,345.92,1.6937
3369,-25.543289,26.078484,1199.0,25.29,341.74,2.2642
3370,-25.542379,26.078204,1201.0,105.01,344.48,1.0911
3371,-25.541412,26.077935,1204.0,110.86,345.91,1.5501
3372,-25.540441,26.077647,1208.0,111.77,345.02,2.0496
3373,-25.539517,26.077379,1210.0,106.2,345.33,1.0788
3374,-25.539267,26.077329,1211.0,28.25,349.77,2.0275
3375,-25.539108,26.077317,1211.0,17.72,356.1,0.0
3376,-25.538424,26.077258,1213.0,76.29,355.55,1.5018
3377,-25.537968,26.077238,1213.0,50.74,357.73,0.0
3378,-25.537368,26.077191,1214.0,66.88,355.96,0.8566
3379,-25.537265,26.077178,1215.0,11.53,353.5,4.9581
3380,-25.536958,26.077109,1216.0,34.83,348.54,1.6445
3381,-25.536744,26.077053,1217.0,24.45,346.71,2.3421
3382,-25.536984,26.075452,1212.0,162.83,260.57,-1.7588
3383,-25.537041,26.075131,1212.0,32.82,258.87,0.0
